"CODIGO";"DOTACAO";"GRUPO";"DESCRICAOGRUPO";"ITEM";"RECEITA";"DESCRICAOITEM";"USUARIO";"DHMODIFICACAO"
"566,000000";"168994,000000";"263";"Convênios Santander - Renda Industrial";"339036";"S";"Outros Serviços de Terceiros - Pessoa Física";"NUNO";"28/09/2016 10:59"
"567,000000";"169109,000000";"514";"Apoio Estratégico PRP - Orçamento";"339039";"";"Outros Serviços de Terceiros - PJ";"NUNO";"23/01/2018 15:22"
"568,000000";"169443,000000";"514";"Apoio Estratégico PRP";"445200";"";"Equipamentos e Material Permanente";"ALE_VIOTTO";"04/10/2016 13:57"
"569,000000";"169826,000000";"315";"Semana Nacional de Ciência e Tecnologia - Orçamento";"339036";"";"Outros Serviços de Terceiros - PF";"NUNO";"23/01/2018 15:07"
"570,000000";"169990,000000";"315";"Semana Nacional de Ciência e Tecnologia";"339018";"";"Auxílio Financeiro a Estudantes";"RETOMA";"14/10/2016 10:29"
"571,000000";"170263,000000";"513";"Programa Inst. de Apoio aos Novos Docentes da USP";"339014";"";"Diárias Cívil";"RETOMA";"19/10/2016 08:49"
"572,000000";"170603,000000";"080";"Básica - Orçamento";"333000";"";"Material de Consumo";"NUNO";"24/10/2016 09:59"
"573,000000";"170794,000000";"080";"Básica - Orçamento";"333600";"";"Outros Serviços de Terceiros - PF";"NUNO";"25/10/2016 10:33"
"574,000000";"170859,000000";"083";"Manutenção e Reposição de Equip. de Informática";"445200";"";"Equipamentos e Material Permanente";"ALE_VIOTTO";"25/10/2016 14:01"
"575,000000";"171669,000000";"603";"Auxílio a Docentes";"339014";"";"Diárias Cívil";"RETOMA";"04/11/2016 11:09"
"576,000000";"171677,000000";"603";"Auxílio a Docentes";"339033";"";"Passagens e Despesas com Locomoção";"RETOMA";"04/11/2016 11:09"
"577,000000";"171863,000000";"515";"Programa Inst. de Apoio aos Novos Docentes da USP - Orçamento";"339039";"";"Outros Serviços de Terceiros - PJ";"NUNO";"23/01/2018 15:24"
"578,000000";"172142,000000";"513";"Programa Institucional de Apoio aos Novos Docentes da USP - Edital 2013 - Orçamento";"445200";"";"Equipamentos e Material Permanente";"ALE_VIOTTO";"10/11/2016 09:57"
"579,000000";"172452,000000";"515";"Programa Inst. de Apoio aos Novos Docentes da USP";"339014";"";"Diárias Cívil";"RETOMA";"17/11/2016 13:40"
"580,000000";"172568,000000";"605";"Apoio aos Programas de Pós-Graduação - Orçamento";"333600";"";"Outros Serviços de Terceiros - PF";"NUNO";"18/11/2016 09:42"
"581,000000";"172754,000000";"605";"Apoio aos Programas de Pós-Graduação";"339033";"";"Passagens e Despesas com Locomoção";"RETOMA";"21/11/2016 16:05"
"582,000000";"173076,000000";"605";"Apoio aos Programas de Pós-Graduação";"339014";"";"Diárias Cívil";"RETOMA";"23/11/2016 08:33"
"583,000000";"173149,000000";"080";"Básica - Renda Industrial";"445200";"S";"Equipamentos e Material Permanente";"ALE_VIOTTO";"24/11/2016 16:12"
"584,000000";"21003,000000";"081";"Manutenção de Edifícios - Renda Industrial";"333900";"S";"Outros Serviços de Terceiros - PJ";"NUNO";"24/01/2017 10:53"
"585,000000";"170557,000000";"831";"Serviços Terceirizados - Renda Industrial";"333700";"S";"Serviços Limpeza, Vigilancia e Outros - PJ";"NUNO";"19/12/2016 09:36"
"586,000000";"173530,000000";"252";"Convênios OBTV - Renda Industrial";"333900";"S";"Outros Serviços de Terceiros - PJ";"NUNO";"19/12/2016 09:40"
"587,000000";"8001,000000";"081";"Manutenção de Edifícios - Renda Industrial";"300000";"S";"Manutenção de Edifícios - Renda Industrial";"NUNO";"24/01/2017 10:56"
"588,000000";"263,000000";"263";"Convênios Santander - Renda Industrial";"263";"S";"Projetos";"NUNO";"28/02/2018 09:17"
"589,000000";"1795,000000";"179";"Convênios";"179";"";"Convênios";"NUNO";"24/01/2017 11:23"
"590,000000";"2525,000000";"252";"Convênios OBTV";"252";"";"Convênios OBTV";"NUNO";"24/01/2017 11:24"
"591,000000";"175340,000000";"513";"Prog Inst de Apoio aos Novos Docentes da USP - Edital 2013";"333000";"";"Material de Consumo";"ALE_VIOTTO";"30/01/2017 11:22"
"592,000000";"175641,000000";"810";"Apoio a Publicações Cientí­ficas";"333600";"";"Outros Serviços de Terceiros - PF";"NUNO";"23/01/2018 14:42"
"593,000000";"175633,000000";"500";"Auxílio a Eventos - Orçamento";"333900";"";"Outros Serviços de Terceiros - PJ";"NUNO";"23/01/2018 15:14"
"594,000000";"175684,000000";"500";"AuxÃ­lio a Eventos (OrÃ§amento)";"333600";"";"Outros ServiÃ§os de Terceiros - PF";"NUNO";"10/02/2017 08:53"
"595,000000";"174637,000000";"801";"CAPES Proap 2015 PRPG 38860 - 817757 - OBTV";"333900";"";"Outros Serviços de Terceiros - PJ";"NUNO";"12/04/2017 10:40"
"596,000000";"177245,000000";"801";"CAPES Proap 2015 PRPG 38860 - 817757 - OBTV";"339020";"";"Auxílio Financeiro a Pesquisadores";"RETOMA";"29/03/2017 15:13"
"597,000000";"177253,000000";"801";"CAPES Proap 2015 PRPG 38860 - 817757 - OBTV";"339036";"";"Outros Serviços de Terceiros - Pessoa Física";"NUNO";"15/03/2021 09:26"
"598,000000";"177237,000000";"801";"CAPES Proap 2015 PRPG 38860 - 817757 - OBTV";"339018";"";"Auxílio Financeiro a Estudantes";"RETOMA";"29/03/2017 15:14"
"599,000000";"177326,000000";"801";"CAPES Proap 2015 PRPG 38860 - 817757 - OBTV";"339014";"";"Diárias - Cívil";"RETOMA";"30/03/2017 11:00"
"600,000000";"176788,000000";"606";"Apoio às Disciplinas Ministradas em Língua Inglesa - Orçamento";"339039";"";"Outros Serviços e Encargos - PJ";"NUNO";"23/01/2018 15:33"
"601,000000";"20767,000000";"080";"Básica - Renda Industrial";"339033";"S";"Passagens e Despesas com Locomoção";"NUNO";"02/05/2017 14:19"
"602,000000";"174564,000000";"800";"CAPES Profletras FFLCH - 40074 - 834452 - OBTV";"333900";"";"Outros Serviços de Terceiros - PJ";"NUNO";"14/09/2017 09:28"
"603,000000";"801,000000";"801";"CAPES Proap 2015 PRPG 38860 - 817757 - OBTV";"801";"";"CAPES Proap 2015 PRPG 38860 - 817757 - OBTV";"NUNO";"12/04/2017 10:41"
"604,000000";"800,000000";"800";"CAPES Profletras FFLCH - 40074 - 834452 - OBTV";"800";"";"CAPES Profletras FFLCH - 40074 - 834452 - OBTV";"NUNO";"12/04/2017 10:53"
"605,000000";"178250,000000";"800";"CAPES Profletras FFLCH - 40074 - 834452 - OBTV - R.I.";"333900";"S";"Outros Serviços de Terceiros - PJ";"NUNO";"18/04/2017 15:19"
"606,000000";"179329,000000";"606";"Apoio às Disciplinas Ministradas em Língua Inglesa";"339014";"";"Diárias - Civil";"RETOMA";"18/05/2017 10:13"
"607,000000";"180459,000000";"263";"Convênios Santander";"339014";"S";"Diárias - Civil";"RETOMA";"21/06/2017 10:39"
"608,000000";"177261,000000";"801";"CAPES Proap 2015 PRPG - 38860 - 817757 - OBTV";"339033";"";"Passagem Aérea";"RETOMA";"26/06/2017 14:19"
"609,000000";"181331,000000";"801";"CAPES Proap 2015 PRPG 38860 - 817757 - OBTV";"333000";"";"Material de Consumo";"NUNO";"10/07/2017 15:28"
"610,000000";"181650,000000";"513";"Prog. Inst. de Apoio aos Novos Docentes da USP - Edital 2013";"339033";"";"Passagem Aérea";"RETOMA";"20/07/2017 15:29"
"611,000000";"182583,000000";"514";"Apoio Estratégico PRP";"331800";"";"Auxílio Financeiro a Estudantes";"ALE_VIOTTO";"11/08/2017 10:22"
"612,000000";"184489,000000";"080";"Básica - Renda Industrial";"332000";"S";"Auxílio Financeiro a Pesquisadores";"ALE_VIOTTO";"28/08/2017 16:02"
"613,000000";"183997,000000";"246";"Programa de Bolsas Intercambio Internacional - Orçamento";"331800";"";"Auxílio Financeiro a Estudantes";"NUNO";"23/01/2018 15:01"
"614,000000";"184721,000000";"500";"Auxílio a Eventos";"339033";"";"Passagens e Despesas com Locomoção";"RETOMA";"05/09/2017 14:22"
"615,000000";"184373,000000";"800";"CAPES Profletras FFLCH - 40074 - 834452 - OBTV";"331800";"";"Auxílio Financeiro a Estudantes";"NUNO";"14/09/2017 09:29"
"616,000000";"184209,000000";"263";"Convênios Santander";"331800";"S";"Auxílio Financeiro a Estudantes";"ALE_VIOTTO";"15/09/2017 10:20"
"617,000000";"186058,000000";"263";"Convênios Santander";"339014";"S";"Diárias - Civíl";"RETOMA";"17/10/2017 15:25"
"618,000000";"186716,000000";"606";"Apoio às Disciplinas Ministradas em Língua Inglesa";"333600";"";"Outros Serviços de Terceiros - PF";"NUNO";"25/10/2017 14:28"
"619,000000";"186830,000000";"515";"Progr. Inst. de Apoio aos Novos Docentes da USP - Renda Industrial";"333900";"S";"Outros Serviços de Terceiros - PF";"NUNO";"23/01/2018 16:18"
"620,000000";"187216,000000";"515";"Prog. Inst. de Apoio aos Novos Docentes da USP";"339033";"";"Passagens e Despesas com Locomoção";"RETOMA";"09/11/2017 14:38"
"621,000000";"158182,000000";"259";"Despesas com transportes";"333300";"";"Passagens e despesas com locomoção";"ALE_VIOTTO";"17/01/2018 08:02"
"622,000000";"21682,000000";"159";"Programa de Expansão - Orçamento";"333900";"";"Outros Serviços de Terceiros - Pessoa Jurídica";"NUNO";"23/01/2018 14:39"
"623,000000";"181250,000000";"800";"CAPES Profletras FFLCH 40074 - 834452 - OBTV - Renda Industrial";"333900";"S";"Outros Serviços de Terceiros - Pessoa Jurídica";"NUNO";"23/01/2018 16:22"
"624,000000";"189867,000000";"080";"Básica - Orçamento";"448800";"";"Despesas com tecnologia da informação";"ALE_VIOTTO";"06/02/2018 13:19"
"625,000000";"189719,000000";"259";"Despesas com Transporte (Renda Industrial)";"333300";"S";"Passagens e despesas com Locomoção";"NUNO";"08/02/2018 15:34"
"626,000000";"189735,000000";"259";"Despesas com Transporte (Renda Industrial)";"339200";"S";"Despesas de Exercícios Anteriores";"NUNO";"06/02/2018 14:48"
"627,000000";"8002,000000";"082";"Equipamentos de Segurança - Renda Industrial";"333900";"S";"Outros Serviços de Terceiros - PJ";"NUNO";"07/02/2018 10:39"
"628,000000";"190040,000000";"259";"Despesas com Transporte (Renda Industrial)";"333900";"S";"Outros Serviços de Terceiros - PJ";"NUNO";"08/02/2018 15:35"
"632,000000";"190318,000000";"080";"Básica - Orçamento";"338815";"";"Manutenção de Equipamentos de Tecnologia da Informação";"NUNO";"22/02/2018 10:52"
"633,000000";"190385,000000";"080";"Básica - Orçamento";"339088";"";"Manutenção de Equipamentos de Tecnologia da Informação";"NUNO";"22/02/2018 10:52"
"634,000000";"190822,000000";"513";"Programa Inst. Apoio aos Novos Docentes da USP";"449088";"";"Despesas com Tecnologia da Informação";"RETOMA";"27/02/2018 15:01"
"635,000000";"190792,000000";"080";"Básica - Renda Industrial";"448800";"S";"Despesas com Tecnologia da Informação";"NUNO";"28/02/2018 08:45"
"636,000000";"190814,000000";"263";"Convênios Santander - Renda Industrial";"448800";"S";"Despesas com Tecnologia da Informação";"NUNO";"28/02/2018 09:18"
"637,000000";"167726,000000";"263";"Convênios Santander";"333300";"S";"Passagens e despesas com Locomoção";"NUNO";"08/03/2018 09:58"
"638,000000";"191470,000000";"179";"";"339200";"S";"Despesas de exercícios anteriores";"ALE_VIOTTO";"08/03/2018 15:44"
"639,000000";"184403,000000";"800";"CAPES Profletras";"339033";"";"Passagem Aérea";"NUNO";"31/05/2019 09:04"
"640,000000";"184365,000000";"800";"CAPES Profletras";"339014";"";"Diárias - Cívil";"RETOMA";"05/04/2018 08:47"
"641,000000";"192833,000000";"083";"Manutenção e Reposição de Equipamentos de Informática - Orçamento";"339088";"";"Despesas com Tecnologia da Informação";"NUNO";"06/04/2018 15:12"
"642,000000";"193813,000000";"857";"Projetos Especiais";"339033";"";"Passagens e Despesas com Locomoção";"RETOMA";"04/05/2018 16:00"
"643,000000";"194100,000000";"083";"Manutenção e Reposição de Equipamentos de Informática - Orçamento";"448865";"";"Equipamentos de Tecnologia da Informação";"NUNO";"11/05/2018 14:59"
"644,000000";"195905,000000";"602";"Programas de Mestrado Profissional";"339039";"";"Outros Serviços de Terceiros - PJ";"RETOMA";"28/06/2018 09:21"
"645,000000";"196219,000000";"080";"Básica - Renda Industrial";"338800";"S";"Despesas com tecnologia da informação";"ALE_VIOTTO";"04/07/2018 10:05"
"646,000000";"196251,000000";"606";"Apoio às disciplinas ministradas em língua inglesa";"339088";"";"Despesas com tecnologia da informação";"ALE_VIOTTO";"05/07/2018 08:44"
"647,000000";"196472,000000";"515";"Prog. Inst. de Apoio aos Novos Docentes";"339033";"S";"Passagens e despesas com Locomoção";"RETOMA";"12/07/2018 14:51"
"648,000000";"196499,000000";"514";"Apoio Estratégico PRP";"339033";"";"Passagens e despesas com Locomoção";"RETOMA";"12/07/2018 14:56"
"649,000000";"196502,000000";"602";"Programas de Mestrado Profissional";"339033";"";"Passagens e despesas com Locomoção";"RETOMA";"12/07/2018 14:56"
"650,000000";"196510,000000";"606";"Apoio às Disciplinas Ministradas em Língua Inglesa";"339033";"";"Passagens e despesas com Locomoção";"RETOMA";"12/07/2018 14:57"
"651,000000";"196480,000000";"404";"Projetos Especiais - Graduação";"339033";"";"Passagens e despesas com Locomoção";"RETOMA";"12/07/2018 14:58"
"652,000000";"197886,000000";"080";"Básica";"338800";"";"Despesas com tecnologia da informação";"ALE_VIOTTO";"20/08/2018 11:07"
"653,000000";"198270,000000";"263";"Convênios Santander";"339036";"S";"Outros Serviços de Terceiros - Pessoa Física";"RETOMA";"29/08/2018 14:39"
"654,000000";"198556,000000";"175";"Plano Plurianual de Obras";"339039";"";"Outros Serviços de Terceiros - Pessoa Jurídica";"RETOMA";"06/09/2018 11:22"
"655,000000";"200682,000000";"179";"Convênios";"338800";"S";"Despesas com tecnologia da informação";"ALE_VIOTTO";"23/10/2018 12:24"
"656,000000";"201131,000000";"179";"Convênios";"333500";"S";"Serviços de Consultoria";"ALE_VIOTTO";"30/10/2018 16:52"
"657,000000";"201158,000000";"810";"Apoio a publicações científicas";"338800";"";"Despesas com tecnologia da informação";"ALE_VIOTTO";"30/10/2018 16:53"
"658,000000";"201611,000000";"080";"Equipamentos e Material Permanente";"449088";"S";"Despesas com Tecnologia da Informação";"RETOMA";"06/11/2018 10:24"
"659,000000";"201549,000000";"080";"Básica - Orçamento";"445200";"";"Equipamentos e Material Permanente";"NUNO";"09/11/2018 10:34"
"660,000000";"603,000000";"603";"Auxílio a Docentes";"333343";"";"Passagens";"NUNO";"12/11/2018 15:23"
"661,000000";"515,000000";"515";"Prog Inst de Apoio aos Novos Docentes da USP";"515";"S";"Saldo Financeiro";"RETOMA";"14/01/2019 10:39"
"662,000000";"202972,000000";"200";"Programa Adicional de Acessibilidade";"339039";"";"Outros Serviços de Terceiros - Pessoa Jurídica";"NUNO";"24/01/2019 14:01"
"663,000000";"203529,000000";"179";"Convênios";"338800";"S";"Despesas com tecnologia da informação";"NUNO";"24/01/2019 14:02"
"664,000000";"203618,000000";"179";"Convênios";"334000";"S";"Serviços de Tecnologia da Informação e Comunicação";"NUNO";"24/01/2019 14:02"
"665,000000";"199609,000000";"263";"Convênios Santander";"332000";"S";"Auxílio Financeiro a Pesquisadores";"ALE_VIOTTO";"04/02/2019 14:40"
"666,000000";"204754,000000";"269";"Programa USP Eficiente";"339039";"";"Outros Serviços de Terceiros - Pessoa Jurídica";"RETOMA";"22/02/2019 09:26"
"667,000000";"205416,000000";"080";"Básica";"334000";"";"Serviços de Tecnologia da Informação e Comunicação";"ALE_VIOTTO";"25/02/2019 16:24"
"668,000000";"205360,000000";"400";"Apoio à Viagens Didáticas e Atividades de Campo";"339092";"";"Despesas de Exercício Anteriores";"RETOMA";"26/02/2019 08:18"
"669,000000";"205530,000000";"269";"Programa USP Eficiente";"333600";"";"Outros Serviços de Terceiros - Pessoa Física";"ALE_VIOTTO";"26/02/2019 15:27"
"670,000000";"206021,000000";"269";"Programa USP Eficiente";"333000";"";"Material de Consumo";"ALE_VIOTTO";"12/03/2019 10:47"
"671,000000";"206064,000000";"269";"Programa USP Eficiente";"445200";"";"Equipamentos e Material Permanente";"ALE_VIOTTO";"12/03/2019 15:35"
"672,000000";"206498,000000";"269";"Programa USP Eficiente";"331400";"";"Diárias - Civil";"ALE_VIOTTO";"18/03/2019 15:33"
"673,000000";"206501,000000";"269";"Programa USP Eficiente";"331800";"";"Auxílio Financeiro a Estudantes";"ALE_VIOTTO";"18/03/2019 15:34"
"674,000000";"206510,000000";"269";"Programa USP Eficiente";"332000";"";"Auxílio Financeiro a Pesquisadores";"ALE_VIOTTO";"18/03/2019 15:34"
"675,000000";"206528,000000";"269";"Programa USP Eficiente";"333300";"";"Passagens e Despesas com Locomoção";"ALE_VIOTTO";"18/03/2019 15:35"
"676,000000";"206536,000000";"269";"Programa USP Eficiente";"333700";"";"Serviços Limpeza, Vigilância e outros - PJ";"ALE_VIOTTO";"18/03/2019 15:36"
"677,000000";"207516,000000";"269";"Programa USP Eficiente";"339030";"S";"Material de Consumo";"ALE_VIOTTO";"02/04/2019 10:12"
"678,000000";"184411,000000";"800";"CAPES Profletras";"333600";"";"Outros Serviços de Terceiros - Pessoa Física";"NUNO";"23/04/2019 14:58"
"679,000000";"20791,000000";"080";"Básica - Renda Industrial";"339036";"S";"Outros Serviços de Terceiros - Pessoa Física";"RETOMA";"30/05/2019 15:11"
"680,000000";"184381,000000";"800";"CAPES Profletras";"332000";"";"Auxílio Financeiro a Pesquisador";"NUNO";"31/05/2019 09:04"
"681,000000";"210010,000000";"083";"Manutenção e reposição de equip. de informática";"334000";"";"Serviço de Tecnologia da Informação e Comunicação";"ALE_VIOTTO";"31/05/2019 14:55"
"682,000000";"209977,000000";"843";"Convênio Santander 2018 - 43857";"331800";"S";"Auxílio Financeiro a Estudantes";"RETOMA";"12/01/2021 09:21"
"683,000000";"843,000000";"843";"";"843";"S";"Saldo Financeiro";"RETOMA";"12/01/2021 09:24"
"684,000000";"211343,000000";"843";"Convênio Santander 2018 - 43857";"333600";"S";"Outros Serviços de Terceiros - Pessoa Física";"RETOMA";"12/01/2021 09:22"
"685,000000";"211882,000000";"080";"Básico";"334000";"S";"Serviço de Tecnologia da Informação e Comunicação";"ALE_VIOTTO";"04/07/2019 14:01"
"686,000000";"213265,000000";"819";"Recuperação, Segurança e Risco";"339039";"";"Outros Serviços de Terceiros - Pessoa Jurídica";"RETOMA";"09/08/2019 11:40"
"687,000000";"213648,000000";"843";"Convênio Santander";"339033";"S";"Passagens e depesas com locomoção";"RETOMA";"12/01/2021 09:22"
"688,000000";"213680,000000";"404";"Projetos Especiais - Grad";"339014";"";"Diárias - Cível";"RETOMA";"22/08/2019 08:48"
"689,000000";"215330,000000";"404";"Projetos Especiais - Grad";"331800";"";"Auxílio Financeiro a Estudantes";"ALE_VIOTTO";"25/09/2019 15:17"
"690,000000";"215829,000000";"810";"Apoio a Publicações Científicas";"339040";"";"Serviço de Tecnologia da Informação e Comunicação";"RETOMA";"07/10/2019 09:11"
"691,000000";"215837,000000";"173";"Preservação e Conservação de Materiais Bibliográficos";"334000";"";"Serviços de Tecnologia da Informação e Comunicação";"ALE_VIOTTO";"07/10/2019 09:24"
"692,000000";"216205,000000";"080";"Básica";"339014";"";"Diárias - Cível";"RETOMA";"15/10/2019 15:48"
"693,000000";"216337,000000";"084";"Treinamento de Servidores";"333600";"";"Outros Serviços de Terceiros - Pessoa Física";"ALE_VIOTTO";"17/10/2019 09:26"
"694,000000";"218666,000000";"843";"Convênio Santander 2018 - 43857";"331400";"S";"Diárias - Civil";"RETOMA";"12/01/2021 09:22"
"695,000000";"218704,000000";"843";"Convênio Santander 2018 - 43857";"319200";"S";"Despesas de Exercícios Anteriores";"RETOMA";"12/01/2021 09:23"
"696,000000";"218712,000000";"843";"Convênio Santander 2018 - 43857";"339200";"S";"Despesas de Exercícios Anteriores";"RETOMA";"12/01/2021 09:23"
"697,000000";"218771,000000";"173";"Preservação e Conservação de Materiais Bibliográficos";"333000";"";"Material de Consumo";"ALE_VIOTTO";"04/02/2020 15:40"
"698,000000";"219026,000000";"080";"Básico";"331800";"";"Auxílio Financeiro a Estudantes";"ALE_VIOTTO";"14/02/2020 13:09"
"699,000000";"21984,000000";"179";"Convênios - Renda Industrial";"445200";"S";"Equipamentos e Material Permanente";"NUNO";"13/03/2020 14:34"
"700,000000";"220393,000000";"255";"Programa USP Eficiente 2020";"339039";"";"Outros Serviços de Terceiros - Pessoa Jurídica";"RETOMA";"07/05/2020 09:10"
"701,000000";"220733,000000";"082";"Equipamentos de Segurança";"339037";"";"Serviços Limpeza, Vigilância e Outros - PJ";"RETOMA";"11/05/2020 20:30"
"702,000000";"221322,000000";"255";"Programa USP Eficiente 2020";"445220";"";"Equipamentos e Material Permanente";"RETOMA";"18/06/2020 14:40"
"703,000000";"224046,000000";"255";"Programa USP Eficiente 2020";"339040";"";"Serviço de Tecnologia da Informação e Comunicação";"RETOMA";"06/11/2020 12:20"
"704,000000";"224643,000000";"831";"Serviços de Limpezas, Vigilância e Portarias";"319011";"";"Vencimentos e Vantagens Fixas - Pessoal Cívil";"RETOMA";"12/01/2021 09:09"
"705,000000";"226905,000000";"801";"CAPES Proap 2015 PRPG 38860 - 817757 - OBTV";"334090";"";"Serviços de Tecnologia da Informação";"NUNO";"15/03/2021 09:27"
"706,000000";"227030,000000";"852";"Programa USP Eficiente 2021";"339039";"";"Pagamento Pessoa Juridica";"RETOMA";"15/03/2021 11:06"
"707,000000";"227669,000000";"852";"Programa USP Eficiente 2021";"339040";"";"Serviço de Informatização";"RETOMA";"18/03/2021 13:45"
"708,000000";"228509,000000";"404";"Projetos Especiais - Graduação";"449052";"";"Equipamentos e Material Permanente";"RETOMA";"28/04/2021 10:45"
"709,000000";"228959,000000";"857";"Projetos Especiais";"339035";"";"Serviços de Consultoria";"RETOMA";"18/05/2021 10:05"
"710,000000";"229238,000000";"852";"Programa USP Eficiente 2021";"449052";"";"Equipamentos Informática";"RETOMA";"03/06/2021 16:59"
"711,000000";"229262,000000";"404";"Projetos Especiais - Graduação";"339040";"";"Serviço de Tecnologia da Informação e Comunicação";"RETOMA";"08/06/2021 11:40"
"712,000000";"229947,000000";"404";"Projetos Especiais - Graduação";"339030";"";"Material de Consumo";"RETOMA";"08/07/2021 11:04"
"713,000000";"230236,000000";"852";"Programa USP Eficiente 2021";"333600";"";"Outros Serviços de Terceiros - PF";"ALE_VIOTTO";"27/07/2021 15:46"
"714,000000";"231003,000000";"841";"Programa Investimentos Estratégicos";"339039";"";"Outros Serviços de Terceiros - PJ";"RETOMA";"31/08/2021 09:38"
"715,000000";"232000,000000";"843";"Convênio Santander";"339020";"S";"Auxílio Financeiro a Pesquisador";"RETOMA";"17/09/2021 09:52"
"716,000000";"232972,000000";"857";"Projetos Especiais";"339040";"";"Serviço de Tecnologia da Informação e Comunicação";"RETOMA";"15/10/2021 09:18"
"717,000000";"234010,000000";"173";"Preservação e Conservação de Materiais Bibliográficos";"449052";"";"Equipamentos e Material Permanente";"RETOMA";"11/11/2021 11:07"
"718,000000";"234070,000000";"080";"Serviço em Consultoria";"339035";"";"Serviço de Consultoria";"RETOMA";"11/11/2021 15:24"
"719,000000";"234282,000000";"857";"Projetos especiais";"445200";"";"Equipamentos e Material Permante";"ALE_VIOTTO";"22/11/2021 08:41"
